736675.986111,31.9,95.0,29.21,5,1.0
736675.989583,31.9,95.0,29.21,3,1.0
736675.993056,31.9,95.0,29.21,2,1.0
736675.996528,31.9,95.0,29.21,4,1.0
736676.0,31.9,95.0,29.21,2,1.0
736676.003472,31.9,95.0,29.21,2,1.0
736676.006944,31.7,95.0,29.21,3,1.0
736676.010417,31.7,93.0,29.21,3,1.0
736676.013889,31.6,91.0,29.22,3,1.0
736676.017361,31.6,91.0,29.21,2,1.0
736676.020833,31.6,91.0,29.2,2,1.0
736676.024306,31.5,91.0,29.19,3,1.0
736676.027778,31.5,90.0,29.19,2,1.0
736676.03125,31.5,90.0,29.19,1,1.0
736676.034722,31.5,91.0,29.19,2,1.0
736676.038194,31.2,91.0,29.18,2,1.0
736676.041667,31.1,91.0,29.19,4,1.0
736676.045139,30.8,90.0,29.19,3,1.0
736676.048611,30.7,88.0,29.19,4,1.0
736676.052083,30.7,88.0,29.2,2,1.0
736676.055556,30.5,88.0,29.21,4,1.0
736676.059028,30.5,88.0,29.21,3,1.0
736676.0625,30.3,86.0,29.22,4,1.0
736676.065972,30.3,86.0,29.22,3,1.0
736676.069444,30.1,86.0,29.22,4,1.0
736676.072917,30.0,83.0,29.22,5,1.0
736676.076389,29.8,83.0,29.21,3,1.0
736676.079861,29.8,83.0,29.22,4,1.0
736676.083333,29.6,81.0,29.22,5,1.0
736676.086806,29.5,81.0,29.22,4,1.0
736676.090278,29.2,81.0,29.22,4,1.0
736676.09375,29.2,81.0,29.23,4,1.0
736676.097222,29.1,81.0,29.23,3,1.0
736676.100694,28.8,81.0,29.24,4,1.0
736676.104167,28.6,81.0,29.24,5,1.0
736676.107639,28.2,81.0,29.23,4,1.0
736676.111111,27.6,80.0,29.23,5,1.0
736676.114583,27.3,79.0,29.23,5,1.0
736676.118056,27.1,80.0,29.23,5,1.0
736676.121528,27.0,81.0,29.24,4,1.0
736676.125,26.6,80.0,29.24,2,1.0
736676.128472,26.2,79.0,29.24,4,1.0
736676.131944,25.9,78.0,29.24,5,1.0
736676.135417,25.4,76.0,29.24,3,1.0
736676.138889,25.2,76.0,29.24,4,1.0
736676.142361,25.2,76.0,29.24,6,1.0
736676.145833,24.6,75.0,29.23,5,1.0
736676.149306,24.2,75.0,29.23,4,1.0
736676.15625,24.2,75.0,29.23,4,1.0
736676.159722,24.2,75.0,29.23,4,1.0
736676.166667,24.2,75.0,29.22,4,1.0
736676.170139,23.3,75.0,29.22,6,1.0
736676.177083,23.3,75.0,29.21,5,1.0
736676.180556,22.7,75.0,29.21,5,1.0
736676.204861,22.7,75.0,29.21,5,1.0
736676.211806,22.7,75.0,29.2,4,1.0
736676.243056,22.7,75.0,29.3,4,1.0
736676.246528,20.7,74.0,29.21,3,1.0
736676.25,20.7,75.0,29.21,3,1.0
736676.263889,20.4,75.0,29.22,5,1.0
736676.267361,20.2,75.0,29.18,4,1.0
736676.291667,19.7,75.0,29.21,5,1.0
736676.361111,19.7,71.0,29.2,5,1.0
736676.364583,19.8,70.0,29.2,5,1.0
736676.368056,19.8,71.0,29.21,4,1.0
736676.371528,19.8,71.0,29.21,3,1.0
736676.378472,19.8,71.0,29.21,5,1.0
736676.381944,19.8,70.0,29.21,5,1.0
736676.395833,20.0,70.0,29.21,6,1.0
736676.40625,20.0,70.0,29.23,6,1.0
736676.409722,20.4,68.0,29.23,5,1.0
736676.413194,20.7,69.0,29.22,8,1.0
736676.416667,20.7,68.0,29.23,8,1.0
736676.420139,20.7,68.0,29.24,5,1.0
736676.423611,20.7,68.0,29.24,5,1.0
736676.427083,20.7,68.0,29.24,6,1.0
736676.430556,20.7,68.0,29.24,4,1.0
736676.434028,20.7,68.0,29.23,6,1.0
736676.4375,20.7,68.0,29.24,6,1.0
736676.440972,20.7,68.0,29.24,5,1.0
736676.444444,20.7,68.0,29.23,6,1.0
736676.451389,20.7,68.0,29.23,13,1.0
